"species","site","presence_absence","abundance"
"Empetrum_nigrum","NS86",1,4
"Empetrum_nigrum","NS89",1,2
"Empetrum_nigrum","NS93",1,3
"Empetrum_nigrum","NS97",1,2
"Empetrum_nigrum","NS98",1,1
"Empetrum_nigrum","NS99",1,4
"Empetrum_nigrum","NT01",1,10
"Empetrum_nigrum","NT03",1,7
"Empetrum_nigrum","NT05",1,12
"Empetrum_nigrum","NT09",1,1
"Empetrum_nigrum","NT11",1,19
"Empetrum_nigrum","NT12",1,14
"Empetrum_nigrum","NT14",1,8
"Empetrum_nigrum","NT15",1,8
"Empetrum_nigrum","NT16",1,6
"Empetrum_nigrum","NT19",1,2
"Empetrum_nigrum","NT22",1,13
"Empetrum_nigrum","NT23",1,19
"Empetrum_nigrum","NT24",1,6
"Empetrum_nigrum","NT25",1,8
"Empetrum_nigrum","NT26",1,7
"Empetrum_nigrum","NT33",1,6
"Empetrum_nigrum","NT34",1,19
"Empetrum_nigrum","NT35",1,9
"Empetrum_nigrum","NT41",1,5
"Empetrum_nigrum","NT42",1,3
"Empetrum_nigrum","NT44",1,7
"Empetrum_nigrum","NT45",1,4
"Empetrum_nigrum","NT48",1,1
"Empetrum_nigrum","NT51",1,1
"Empetrum_nigrum","NT53",1,3
"Empetrum_nigrum","NT54",1,4
"Empetrum_nigrum","NT55",1,10
"Empetrum_nigrum","NT56",1,13
"Empetrum_nigrum","NT60",1,9
"Empetrum_nigrum","NT65",1,16
"Empetrum_nigrum","NT66",1,19
"Empetrum_nigrum","NT68",1,1
"Empetrum_nigrum","NT70",1,16
"Empetrum_nigrum","NT71",1,3
"Empetrum_nigrum","NT80",1,11
"Empetrum_nigrum","NT81",1,10
"Empetrum_nigrum","NT82",1,3
"Empetrum_nigrum","NT83",1,1
"Empetrum_nigrum","NT86",1,7
"Empetrum_nigrum","NT90",1,6
"Empetrum_nigrum","NT91",1,16
"Empetrum_nigrum","NT92",1,10
"Empetrum_nigrum","NT93",1,2
"Empetrum_nigrum","NT95",1,4
"Empetrum_nigrum","NT96",1,4
"Empetrum_nigrum","NU00",1,6
"Empetrum_nigrum","NU01",1,2
"Empetrum_nigrum","NU02",1,6
"Empetrum_nigrum","NU04",1,2
"Empetrum_nigrum","NU05",1,1
"Empetrum_nigrum","NU10",1,4
"Empetrum_nigrum","NU11",1,3
"Empetrum_nigrum","NX05",1,1
"Empetrum_nigrum","NX46",1,3
"Empetrum_nigrum","NX49",1,1
"Empetrum_nigrum","NX55",1,6
"Empetrum_nigrum","NX65",1,2
"Empetrum_nigrum","NX86",1,3
"Empetrum_nigrum","NX91",1,1
"Empetrum_nigrum","NY00",1,2
"Empetrum_nigrum","NY01",1,6
"Empetrum_nigrum","NY02",1,1
"Empetrum_nigrum","NY08",1,1
"Empetrum_nigrum","NY10",1,5
"Empetrum_nigrum","NY11",1,24
"Empetrum_nigrum","NY12",1,9
"Empetrum_nigrum","NY15",1,1
"Empetrum_nigrum","NY19",1,2
"Empetrum_nigrum","NY20",1,21
"Empetrum_nigrum","NY21",1,20
"Empetrum_nigrum","NY22",1,11
"Empetrum_nigrum","NY23",1,6
"Empetrum_nigrum","NY24",1,1
"Empetrum_nigrum","NY25",1,4
"Empetrum_nigrum","NY26",1,2
"Empetrum_nigrum","NY30",1,5
"Empetrum_nigrum","NY31",1,17
"Empetrum_nigrum","NY32",1,15
"Empetrum_nigrum","NY33",1,12
"Empetrum_nigrum","NY40",1,9
"Empetrum_nigrum","NY41",1,15
"Empetrum_nigrum","NY42",1,10
"Empetrum_nigrum","NY46",1,4
"Empetrum_nigrum","NY50",1,14
"Empetrum_nigrum","NY51",1,7
"Empetrum_nigrum","NY52",1,2
"Empetrum_nigrum","NY53",1,3
"Empetrum_nigrum","NY54",1,5
"Empetrum_nigrum","NY55",1,15
"Empetrum_nigrum","NY56",1,3
"Empetrum_nigrum","NY57",1,8
"Empetrum_nigrum","NY58",1,17
"Empetrum_nigrum","NY60",1,6
"Empetrum_nigrum","NY61",1,2
"Empetrum_nigrum","NY62",1,1
"Empetrum_nigrum","NY63",1,11
"Empetrum_nigrum","NY64",1,20
"Empetrum_nigrum","NY65",1,22
"Empetrum_nigrum","NY66",1,11
"Empetrum_nigrum","NY67",1,20
"Empetrum_nigrum","NY68",1,19
"Empetrum_nigrum","NY69",1,19
"Empetrum_nigrum","NY70",1,4
"Empetrum_nigrum","NY71",1,3
"Empetrum_nigrum","NY72",1,20
"Empetrum_nigrum","NY73",1,24
"Empetrum_nigrum","NY74",1,14
"Empetrum_nigrum","NY75",1,13
"Empetrum_nigrum","NY76",1,3
"Empetrum_nigrum","NY77",1,13
"Empetrum_nigrum","NY78",1,5
"Empetrum_nigrum","NY79",1,10
"Empetrum_nigrum","NY80",1,20
"Empetrum_nigrum","NY81",1,15
"Empetrum_nigrum","NY82",1,16
"Empetrum_nigrum","NY83",1,14
"Empetrum_nigrum","NY84",1,17
"Empetrum_nigrum","NY85",1,9
"Empetrum_nigrum","NY86",1,1
"Empetrum_nigrum","NY88",1,3
"Empetrum_nigrum","NY89",1,7
"Empetrum_nigrum","NY90",1,14
"Empetrum_nigrum","NY92",1,7
"Empetrum_nigrum","NY93",1,14
"Empetrum_nigrum","NY94",1,19
"Empetrum_nigrum","NY95",1,5
"Empetrum_nigrum","NY98",1,3
"Empetrum_nigrum","NY99",1,4
"Empetrum_nigrum","NZ00",1,8
"Empetrum_nigrum","NZ02",1,7
"Empetrum_nigrum","NZ03",1,19
"Empetrum_nigrum","NZ04",1,21
"Empetrum_nigrum","NZ05",1,2
"Empetrum_nigrum","NZ09",1,5
"Empetrum_nigrum","NZ10",1,1
"Empetrum_nigrum","NZ13",1,3
"Empetrum_nigrum","NZ14",1,3
"Empetrum_nigrum","NZ24",1,1
"Empetrum_nigrum","NZ25",1,1
"Empetrum_nigrum","NZ40",1,2
"Empetrum_nigrum","NZ43",1,1
"Empetrum_nigrum","NZ50",1,12
"Empetrum_nigrum","NZ51",1,3
"Empetrum_nigrum","NZ60",1,25
"Empetrum_nigrum","NZ61",1,12
"Empetrum_nigrum","NZ70",1,21
"Empetrum_nigrum","NZ71",1,11
"Empetrum_nigrum","NZ80",1,16
"Empetrum_nigrum","NZ81",1,5
"Empetrum_nigrum","NZ90",1,13
"Empetrum_nigrum","NZ91",1,2
"Empetrum_nigrum","R82",1,7
"Empetrum_nigrum","S18",1,1
"Empetrum_nigrum","S29",1,3
"Empetrum_nigrum","SC39",1,4
"Empetrum_nigrum","SC48",1,4
"Empetrum_nigrum","SD18",1,3
"Empetrum_nigrum","SD19",1,7
"Empetrum_nigrum","SD27",1,1
"Empetrum_nigrum","SD28",1,8
"Empetrum_nigrum","SD29",1,7
"Empetrum_nigrum","SD48",1,3
"Empetrum_nigrum","SD54",1,9
"Empetrum_nigrum","SD56",1,10
"Empetrum_nigrum","SD58",1,3
"Empetrum_nigrum","SD59",1,6
"Empetrum_nigrum","SD60",1,5
"Empetrum_nigrum","SD61",1,18
"Empetrum_nigrum","SD62",1,6
"Empetrum_nigrum","SD63",1,3
"Empetrum_nigrum","SD64",1,9
"Empetrum_nigrum","SD65",1,21
"Empetrum_nigrum","SD66",1,10
"Empetrum_nigrum","SD67",1,4
"Empetrum_nigrum","SD68",1,13
"Empetrum_nigrum","SD69",1,8
"Empetrum_nigrum","SD70",1,4
"Empetrum_nigrum","SD71",1,5
"Empetrum_nigrum","SD72",1,6
"Empetrum_nigrum","SD75",1,6
"Empetrum_nigrum","SD76",1,8
"Empetrum_nigrum","SD77",1,6
"Empetrum_nigrum","SD78",1,10
"Empetrum_nigrum","SD79",1,8
"Empetrum_nigrum","SD80",1,3
"Empetrum_nigrum","SD81",1,13
"Empetrum_nigrum","SD82",1,10
"Empetrum_nigrum","SD89",1,7
"Empetrum_nigrum","SD91",1,22
"Empetrum_nigrum","SD92",1,20
"Empetrum_nigrum","SD93",1,23
"Empetrum_nigrum","SD94",1,11
"Empetrum_nigrum","SD98",1,6
"Empetrum_nigrum","SD99",1,6
"Empetrum_nigrum","SE00",1,21
"Empetrum_nigrum","SE01",1,17
"Empetrum_nigrum","SE02",1,9
"Empetrum_nigrum","SE03",1,19
"Empetrum_nigrum","SE04",1,11
"Empetrum_nigrum","SE10",1,20
"Empetrum_nigrum","SE11",1,2
"Empetrum_nigrum","SE13",1,3
"Empetrum_nigrum","SE14",1,18
"Empetrum_nigrum","SE20",1,4
"Empetrum_nigrum","SE24",1,4
"Empetrum_nigrum","SE31",1,1
"Empetrum_nigrum","SE48",1,3
"Empetrum_nigrum","SE49",1,9
"Empetrum_nigrum","SE58",1,9
"Empetrum_nigrum","SE59",1,23
"Empetrum_nigrum","SE68",1,1
"Empetrum_nigrum","SE69",1,24
"Empetrum_nigrum","SE79",1,23
"Empetrum_nigrum","SE88",1,1
"Empetrum_nigrum","SE89",1,18
"Empetrum_nigrum","SE98",1,4
"Empetrum_nigrum","SE99",1,8
"Empetrum_nigrum","SH61",1,5
"Empetrum_nigrum","SH63",1,10
"Empetrum_nigrum","SH65",1,12
"Empetrum_nigrum","SH66",1,18
"Empetrum_nigrum","SH67",1,3
"Empetrum_nigrum","SH70",1,5
"Empetrum_nigrum","SH71",1,6
"Empetrum_nigrum","SH76",1,14
"Empetrum_nigrum","SH77",1,8
"Empetrum_nigrum","SH80",1,6
"Empetrum_nigrum","SH81",1,6
"Empetrum_nigrum","SH82",1,11
"Empetrum_nigrum","SH83",1,12
"Empetrum_nigrum","SH84",1,4
"Empetrum_nigrum","SH85",1,6
"Empetrum_nigrum","SH90",1,14
"Empetrum_nigrum","SH91",1,18
"Empetrum_nigrum","SH92",1,19
"Empetrum_nigrum","SH93",1,3
"Empetrum_nigrum","SH95",1,18
"Empetrum_nigrum","SH96",1,3
"Empetrum_nigrum","SJ00",1,3
"Empetrum_nigrum","SJ01",1,2
"Empetrum_nigrum","SJ02",1,13
"Empetrum_nigrum","SJ03",1,15
"Empetrum_nigrum","SJ04",1,4
"Empetrum_nigrum","SJ05",1,10
"Empetrum_nigrum","SJ10",1,1
"Empetrum_nigrum","SJ13",1,8
"Empetrum_nigrum","SJ14",1,9
"Empetrum_nigrum","SJ23",1,3
"Empetrum_nigrum","SJ24",1,10
"Empetrum_nigrum","SJ25",1,12
"Empetrum_nigrum","SJ43",1,8
"Empetrum_nigrum","SJ56",1,2
"Empetrum_nigrum","SJ85",1,2
"Empetrum_nigrum","SJ86",1,1
"Empetrum_nigrum","SJ91",1,5
"Empetrum_nigrum","SJ94",1,3
"Empetrum_nigrum","SJ96",1,7
"Empetrum_nigrum","SJ98",1,4
"Empetrum_nigrum","SK00",1,2
"Empetrum_nigrum","SK01",1,8
"Empetrum_nigrum","SK02",1,1
"Empetrum_nigrum","SK05",1,4
"Empetrum_nigrum","SK06",1,15
"Empetrum_nigrum","SK07",1,11
"Empetrum_nigrum","SK08",1,13
"Empetrum_nigrum","SK09",1,22
"Empetrum_nigrum","SK17",1,3
"Empetrum_nigrum","SK18",1,17
"Empetrum_nigrum","SK19",1,25
"Empetrum_nigrum","SK26",1,5
"Empetrum_nigrum","SK27",1,16
"Empetrum_nigrum","SK28",1,21
"Empetrum_nigrum","SK29",1,18
"Empetrum_nigrum","SK36",1,4
"Empetrum_nigrum","SK37",1,1
"Empetrum_nigrum","SK38",1,3
"Empetrum_nigrum","SK39",1,2
"Empetrum_nigrum","SK41",1,1
"Empetrum_nigrum","SN45",1,3
"Empetrum_nigrum","SN56",1,9
"Empetrum_nigrum","SN61",1,3
"Empetrum_nigrum","SN71",1,7
"Empetrum_nigrum","SN74",1,14
"Empetrum_nigrum","SN78",1,23
"Empetrum_nigrum","SN79",1,16
"Empetrum_nigrum","SN81",1,3
"Empetrum_nigrum","SN82",1,5
"Empetrum_nigrum","SN83",1,5
"Empetrum_nigrum","SN84",1,4
"Empetrum_nigrum","SN85",1,7
"Empetrum_nigrum","SN86",1,9
"Empetrum_nigrum","SN87",1,18
"Empetrum_nigrum","SN88",1,15
"Empetrum_nigrum","SN89",1,18
"Empetrum_nigrum","SN90",1,4
"Empetrum_nigrum","SN91",1,4
"Empetrum_nigrum","SN92",1,2
"Empetrum_nigrum","SN93",1,1
"Empetrum_nigrum","SN96",1,7
"Empetrum_nigrum","SN97",1,6
"Empetrum_nigrum","SN98",1,3
"Empetrum_nigrum","SN99",1,6
"Empetrum_nigrum","SO00",1,5
"Empetrum_nigrum","SO01",1,4
"Empetrum_nigrum","SO02",1,5
"Empetrum_nigrum","SO04",1,5
"Empetrum_nigrum","SO05",1,1
"Empetrum_nigrum","SO08",1,3
"Empetrum_nigrum","SO09",1,4
"Empetrum_nigrum","SO10",1,11
"Empetrum_nigrum","SO11",1,14
"Empetrum_nigrum","SO13",1,2
"Empetrum_nigrum","SO14",1,2
"Empetrum_nigrum","SO15",1,5
"Empetrum_nigrum","SO16",1,3
"Empetrum_nigrum","SO17",1,2
"Empetrum_nigrum","SO18",1,1
"Empetrum_nigrum","SO20",1,14
"Empetrum_nigrum","SO21",1,7
"Empetrum_nigrum","SO22",1,13
"Empetrum_nigrum","SO23",1,12
"Empetrum_nigrum","SO26",1,1
"Empetrum_nigrum","SO32",1,3
"Empetrum_nigrum","SO39",1,7
"Empetrum_nigrum","SO50",1,2
"Empetrum_nigrum","SS73",1,3
"Empetrum_nigrum","SS74",1,4
"Empetrum_nigrum","SS83",1,2
"Empetrum_nigrum","SS84",1,7
"Empetrum_nigrum","SS92",1,3
"Empetrum_nigrum","SS94",1,2
"Empetrum_nigrum","ST29",1,7
"Empetrum_nigrum","SX58",1,5
"Empetrum_nigrum","SX68",1,4
"Empetrum_nigrum","TA09",1,2
"Empetrum_nigrum","V88",1,4
"Empetrum_nigrum","V98",1,4
"Empetrum_nigrum","W08",1,1
"Erica_cinerea","B81",1,5
"Erica_cinerea","B82",1,6
"Erica_cinerea","B91",1,14
"Erica_cinerea","B92",1,14
"Erica_cinerea","C01",1,4
"Erica_cinerea","C02",1,10
"Erica_cinerea","C34",1,11
"Erica_cinerea","C40",1,2
"Erica_cinerea","C60",1,5
"Erica_cinerea","C71",1,6
"Erica_cinerea","C73",1,5
"Erica_cinerea","C91",1,4
"Erica_cinerea","C94",1,7
"Erica_cinerea","D00",1,1
"Erica_cinerea","D01",1,5
"Erica_cinerea","D04",1,11
"Erica_cinerea","D11",1,12
"Erica_cinerea","D12",1,16
"Erica_cinerea","D13",1,10
"Erica_cinerea","D14",1,6
"Erica_cinerea","D15",1,8
"Erica_cinerea","D21",1,12
"Erica_cinerea","D22",1,11
"Erica_cinerea","D23",1,8
"Erica_cinerea","D24",1,2
"Erica_cinerea","D30",1,7
"Erica_cinerea","F60",1,4
"Erica_cinerea","F63",1,4
"Erica_cinerea","F72",1,6
"Erica_cinerea","F82",1,5
"Erica_cinerea","F83",1,6
"Erica_cinerea","G57",1,8
"Erica_cinerea","G68",1,8
"Erica_cinerea","G73",1,13
"Erica_cinerea","G89",1,4
"Erica_cinerea","G95",1,6
"Erica_cinerea","G99",1,6
"Erica_cinerea","H03",1,9
"Erica_cinerea","H04",1,17
"Erica_cinerea","H05",1,18
"Erica_cinerea","H08",1,7
"Erica_cinerea","H13",1,10
"Erica_cinerea","H23",1,3
"Erica_cinerea","H34",1,5
"Erica_cinerea","H58",1,6
"Erica_cinerea","H66",1,3
"Erica_cinerea","H69",1,4
"Erica_cinerea","H70",1,2
"Erica_cinerea","H78",1,6
"Erica_cinerea","H79",1,3
"Erica_cinerea","H89",1,2
"Erica_cinerea","HU24",1,1
"Erica_cinerea","HY20",1,15
"Erica_cinerea","HY21",1,16
"Erica_cinerea","HY22",1,8
"Erica_cinerea","HY30",1,16
"Erica_cinerea","HY31",1,19
"Erica_cinerea","HY32",1,18
"Erica_cinerea","HY33",1,5
"Erica_cinerea","HY40",1,10
"Erica_cinerea","HY43",1,4
"Erica_cinerea","HY44",1,8
"Erica_cinerea","HY50",1,13
"Erica_cinerea","HY53",1,10
"Erica_cinerea","HY62",1,6
"Erica_cinerea","HY63",1,3
"Erica_cinerea","HY64",1,1
"Erica_cinerea","J02",1,10
"Erica_cinerea","J11",1,11
"Erica_cinerea","J21",1,11
"Erica_cinerea","J22",1,22
"Erica_cinerea","J24",1,6
"Erica_cinerea","J25",1,2
"Erica_cinerea","J29",1,2
"Erica_cinerea","J32",1,24
"Erica_cinerea","J33",1,12
"Erica_cinerea","J34",1,11
"Erica_cinerea","J35",1,2
"Erica_cinerea","J38",1,3
"Erica_cinerea","J39",1,4
"Erica_cinerea","J43",1,7
"Erica_cinerea","J44",1,3
"Erica_cinerea","J45",1,6
"Erica_cinerea","J47",1,5
"Erica_cinerea","J48",1,5
"Erica_cinerea","J53",1,7
"Erica_cinerea","J54",1,7
"Erica_cinerea","J55",1,5
"Erica_cinerea","J56",1,3
"Erica_cinerea","J58",1,4
"Erica_cinerea","J64",1,3
"Erica_cinerea","L54",1,4
"Erica_cinerea","L55",1,6
"Erica_cinerea","L56",1,5
"Erica_cinerea","L64",1,11
"Erica_cinerea","L74",1,12
"Erica_cinerea","L77",1,3
"Erica_cinerea","L82",1,9
"Erica_cinerea","L92",1,11
"Erica_cinerea","M04",1,9
"Erica_cinerea","M20",1,6
"Erica_cinerea","NA91",1,10
"Erica_cinerea","NB00",1,12
"Erica_cinerea","NB01",1,15
"Erica_cinerea","NB11",1,13
"Erica_cinerea","NB12",1,8
"Erica_cinerea","NB21",1,13
"Erica_cinerea","NB24",1,7
"Erica_cinerea","NB31",1,7
"Erica_cinerea","NB43",1,11
"Erica_cinerea","NB45",1,13
"Erica_cinerea","NB54",1,7
"Erica_cinerea","NB56",1,4
"Erica_cinerea","NB90",1,8
"Erica_cinerea","NB91",1,3
"Erica_cinerea","NC00",1,10
"Erica_cinerea","NC10",1,9
"Erica_cinerea","NC13",1,20
"Erica_cinerea","NC20",1,22
"Erica_cinerea","NC21",1,24
"Erica_cinerea","NC22",1,23
"Erica_cinerea","NC25",1,22
"Erica_cinerea","NC30",1,19
"Erica_cinerea","NC31",1,16
"Erica_cinerea","NC32",1,11
"Erica_cinerea","NC33",1,13
"Erica_cinerea","NC40",1,22
"Erica_cinerea","NC43",1,8
"Erica_cinerea","NC44",1,11
"Erica_cinerea","NC45",1,13
"Erica_cinerea","NC51",1,16
"Erica_cinerea","NC53",1,13
"Erica_cinerea","NC56",1,6
"Erica_cinerea","NC60",1,24
"Erica_cinerea","NC63",1,11
"Erica_cinerea","NC65",1,13
"Erica_cinerea","NC70",1,21
"Erica_cinerea","NC74",1,16
"Erica_cinerea","NC80",1,18
"Erica_cinerea","NC81",1,20
"Erica_cinerea","NC83",1,19
"Erica_cinerea","NC91",1,21
"Erica_cinerea","NC92",1,14
"Erica_cinerea","NC93",1,6
"Erica_cinerea","NC94",1,4
"Erica_cinerea","NC95",1,2
"Erica_cinerea","NC96",1,6
"Erica_cinerea","ND01",1,8
"Erica_cinerea","ND02",1,8
"Erica_cinerea","ND03",1,6
"Erica_cinerea","ND04",1,6
"Erica_cinerea","ND05",1,2
"Erica_cinerea","ND06",1,1
"Erica_cinerea","ND07",1,2
"Erica_cinerea","ND12",1,8
"Erica_cinerea","ND13",1,13
"Erica_cinerea","ND14",1,5
"Erica_cinerea","ND16",1,2
"Erica_cinerea","ND17",1,1
"Erica_cinerea","ND23",1,4
"Erica_cinerea","ND24",1,2
"Erica_cinerea","ND25",1,1
"Erica_cinerea","ND27",1,2
"Erica_cinerea","ND28",1,3
"Erica_cinerea","ND29",1,19
"Erica_cinerea","ND33",1,1
"Erica_cinerea","ND34",1,7
"Erica_cinerea","ND35",1,1
"Erica_cinerea","ND36",1,2
"Erica_cinerea","ND37",1,5
"Erica_cinerea","ND39",1,15
"Erica_cinerea","ND48",1,11
"Erica_cinerea","NF60",1,6
"Erica_cinerea","NF70",1,8
"Erica_cinerea","NF71",1,13
"Erica_cinerea","NF73",1,9
"Erica_cinerea","NF74",1,4
"Erica_cinerea","NF75",1,2
"Erica_cinerea","NF76",1,5
"Erica_cinerea","NF81",1,8
"Erica_cinerea","NF83",1,12
"Erica_cinerea","NF84",1,15
"Erica_cinerea","NF85",1,16
"Erica_cinerea","NF86",1,17
"Erica_cinerea","NF87",1,9
"Erica_cinerea","NF95",1,4
"Erica_cinerea","NF97",1,14
"Erica_cinerea","NF98",1,7
"Erica_cinerea","NF99",1,7
"Erica_cinerea","NG08",1,11
"Erica_cinerea","NG09",1,12
"Erica_cinerea","NG14",1,15
"Erica_cinerea","NG19",1,17
"Erica_cinerea","NG20",1,8
"Erica_cinerea","NG23",1,9
"Erica_cinerea","NG25",1,24
"Erica_cinerea","NG26",1,12
"Erica_cinerea","NG34",1,24
"Erica_cinerea","NG35",1,23
"Erica_cinerea","NG36",1,11
"Erica_cinerea","NG41",1,14
"Erica_cinerea","NG42",1,23
"Erica_cinerea","NG43",1,24
"Erica_cinerea","NG44",1,21
"Erica_cinerea","NG46",1,24
"Erica_cinerea","NG50",1,12
"Erica_cinerea","NG51",1,19
"Erica_cinerea","NG52",1,25
"Erica_cinerea","NG60",1,16
"Erica_cinerea","NG61",1,25
"Erica_cinerea","NG63",1,9
"Erica_cinerea","NG71",1,17
"Erica_cinerea","NG72",1,23
"Erica_cinerea","NG81",1,7
"Erica_cinerea","NG82",1,9
"Erica_cinerea","NG84",1,7
"Erica_cinerea","NG96",1,7
"Erica_cinerea","NH01",1,10
"Erica_cinerea","NH02",1,15
"Erica_cinerea","NH06",1,15
"Erica_cinerea","NH08",1,5
"Erica_cinerea","NH10",1,16
"Erica_cinerea","NH11",1,13
"Erica_cinerea","NH12",1,10
"Erica_cinerea","NH13",1,16
"Erica_cinerea","NH14",1,20
"Erica_cinerea","NH17",1,7
"Erica_cinerea","NH21",1,6
"Erica_cinerea","NH22",1,7
"Erica_cinerea","NH23",1,6
"Erica_cinerea","NH24",1,16
"Erica_cinerea","NH25",1,21
"Erica_cinerea","NH27",1,18
"Erica_cinerea","NH30",1,11
"Erica_cinerea","NH31",1,6
"Erica_cinerea","NH32",1,3
"Erica_cinerea","NH33",1,4
"Erica_cinerea","NH34",1,12
"Erica_cinerea","NH40",1,4
"Erica_cinerea","NH41",1,10
"Erica_cinerea","NH42",1,5
"Erica_cinerea","NH43",1,11
"Erica_cinerea","NH44",1,10
"Erica_cinerea","NH45",1,22
"Erica_cinerea","NH46",1,16
"Erica_cinerea","NH47",1,17
"Erica_cinerea","NH50",1,1
"Erica_cinerea","NH51",1,4
"Erica_cinerea","NH52",1,8
"Erica_cinerea","NH53",1,12
"Erica_cinerea","NH54",1,7
"Erica_cinerea","NH55",1,4
"Erica_cinerea","NH56",1,10
"Erica_cinerea","NH59",1,21
"Erica_cinerea","NH60",1,3
"Erica_cinerea","NH61",1,2
"Erica_cinerea","NH62",1,9
"Erica_cinerea","NH63",1,11
"Erica_cinerea","NH64",1,8
"Erica_cinerea","NH65",1,13
"Erica_cinerea","NH67",1,20
"Erica_cinerea","NH68",1,20
"Erica_cinerea","NH69",1,23
"Erica_cinerea","NH70",1,10
"Erica_cinerea","NH71",1,6
"Erica_cinerea","NH72",1,7
"Erica_cinerea","NH73",1,5
"Erica_cinerea","NH74",1,9
"Erica_cinerea","NH75",1,6
"Erica_cinerea","NH77",1,9
"Erica_cinerea","NH78",1,16
"Erica_cinerea","NH79",1,22
"Erica_cinerea","NH80",1,21
"Erica_cinerea","NH81",1,15
"Erica_cinerea","NH83",1,3
"Erica_cinerea","NH84",1,5
"Erica_cinerea","NH85",1,9
"Erica_cinerea","NH86",1,1
"Erica_cinerea","NH90",1,14
"Erica_cinerea","NH91",1,22
"Erica_cinerea","NH92",1,19
"Erica_cinerea","NH93",1,15
"Erica_cinerea","NH98",1,1
"Erica_cinerea","NJ00",1,8
"Erica_cinerea","NJ02",1,22
"Erica_cinerea","NJ03",1,13
"Erica_cinerea","NJ10",1,9
"Erica_cinerea","NJ11",1,14
"Erica_cinerea","NJ12",1,15
"Erica_cinerea","NJ13",1,22
"Erica_cinerea","NJ14",1,16
"Erica_cinerea","NJ21",1,11
"Erica_cinerea","NJ22",1,8
"Erica_cinerea","NJ23",1,5
"Erica_cinerea","NJ24",1,13
"Erica_cinerea","NJ25",1,21
"Erica_cinerea","NJ30",1,19
"Erica_cinerea","NJ31",1,14
"Erica_cinerea","NJ32",1,10
"Erica_cinerea","NJ33",1,7
"Erica_cinerea","NJ34",1,12
"Erica_cinerea","NJ35",1,23
"Erica_cinerea","NJ36",1,14
"Erica_cinerea","NJ44",1,10
"Erica_cinerea","NJ46",1,8
"Erica_cinerea","NJ55",1,7
"Erica_cinerea","NJ56",1,5
"Erica_cinerea","NJ60",1,10
"Erica_cinerea","NJ62",1,10
"Erica_cinerea","NJ63",1,4
"Erica_cinerea","NJ64",1,3
"Erica_cinerea","NJ66",1,6
"Erica_cinerea","NJ73",1,2
"Erica_cinerea","NJ76",1,5
"Erica_cinerea","NJ86",1,10
"Erica_cinerea","NJ91",1,8
"Erica_cinerea","NL58",1,4
"Erica_cinerea","NL69",1,12
"Erica_cinerea","NL93",1,4
"Erica_cinerea","NM21",1,1
"Erica_cinerea","NM22",1,8
"Erica_cinerea","NM25",1,9
"Erica_cinerea","NM26",1,10
"Erica_cinerea","NM31",1,8
"Erica_cinerea","NM32",1,15
"Erica_cinerea","NM33",1,5
"Erica_cinerea","NM34",1,19
"Erica_cinerea","NM35",1,9
"Erica_cinerea","NM38",1,1
"Erica_cinerea","NM45",1,22
"Erica_cinerea","NM46",1,18
"Erica_cinerea","NM47",1,5
"Erica_cinerea","NM48",1,15
"Erica_cinerea","NM56",1,24
"Erica_cinerea","NM57",1,7
"Erica_cinerea","NM66",1,24
"Erica_cinerea","NM67",1,11
"Erica_cinerea","NM70",1,17
"Erica_cinerea","NM71",1,20
"Erica_cinerea","NM80",1,15
"Erica_cinerea","NM83",1,14
"Erica_cinerea","NM84",1,7
"Erica_cinerea","NM90",1,10
"Erica_cinerea","NM91",1,9
"Erica_cinerea","NM92",1,15
"Erica_cinerea","NM93",1,21
"Erica_cinerea","NM94",1,19
"Erica_cinerea","NM95",1,17
"Erica_cinerea","NN00",1,7
"Erica_cinerea","NN01",1,8
"Erica_cinerea","NN02",1,12
"Erica_cinerea","NN04",1,10
"Erica_cinerea","NN05",1,18
"Erica_cinerea","NN12",1,14
"Erica_cinerea","NN15",1,17
"Erica_cinerea","NN20",1,13
"Erica_cinerea","NN21",1,11
"Erica_cinerea","NN22",1,10
"Erica_cinerea","NN23",1,9
"Erica_cinerea","NN24",1,12
"Erica_cinerea","NN25",1,19
"Erica_cinerea","NN30",1,18
"Erica_cinerea","NN31",1,19
"Erica_cinerea","NN32",1,7
"Erica_cinerea","NN33",1,7
"Erica_cinerea","NN34",1,12
"Erica_cinerea","NN35",1,13
"Erica_cinerea","NN39",1,9
"Erica_cinerea","NN42",1,15
"Erica_cinerea","NN43",1,10
"Erica_cinerea","NN44",1,11
"Erica_cinerea","NN45",1,9
"Erica_cinerea","NN49",1,4
"Erica_cinerea","NN52",1,15
"Erica_cinerea","NN53",1,10
"Erica_cinerea","NN54",1,10
"Erica_cinerea","NN55",1,13
"Erica_cinerea","NN56",1,6
"Erica_cinerea","NN57",1,6
"Erica_cinerea","NN58",1,7
"Erica_cinerea","NN59",1,12
"Erica_cinerea","NN61",1,10
"Erica_cinerea","NN62",1,11
"Erica_cinerea","NN63",1,7
"Erica_cinerea","NN65",1,9
"Erica_cinerea","NN66",1,10
"Erica_cinerea","NN67",1,15
"Erica_cinerea","NN68",1,6
"Erica_cinerea","NN69",1,13
"Erica_cinerea","NN70",1,3
"Erica_cinerea","NN71",1,8
"Erica_cinerea","NN72",1,10
"Erica_cinerea","NN73",1,7
"Erica_cinerea","NN74",1,9
"Erica_cinerea","NN75",1,10
